term,gene
AbSC_Diff,Gtf3c6
AbSC_Diff,Sars
AbSC_Diff,Sptssa
AbSC_Diff,Alyref
AbSC_Diff,Tapbp
AbSC_Diff,Ubald2
AbSC_Diff,Mapre1
AbSC_Diff,Naxd
AbSC_Diff,Psmd8
AbSC_Diff,Atrx
AbSC_Diff,Denr
AbSC_Diff,Acin1
AbSC_Diff,Cbx3
AbSC_Diff,Mob4
AbSC_Diff,Lap3
AbSC_Diff,Cebpz
AbSC_Diff,Itgb1
AbSC_Diff,Ewsr1
AbSC_Diff,Actl6a
AbSC_Diff,Defa30
AbSC_Diff,Glmp
AbSC_Diff,Defa24
AbSC_Diff,Slc38a2
AbSC_Diff,Sh3bgrl2
AbSC_Diff,Irf8
AbSC_Diff,Ddx5
AbSC_Diff,Nop14
AbSC_Diff,Trib1
AbSC_Diff,Srp14
AbSC_Diff,Junb
AbSC_Diff,Ttc3
AbSC_Diff,Dhx9
AbSC_Diff,Sqstm1
AbSC_Diff,Rrp1
AbSC_Diff,Taf10
AbSC_Diff,Rbbp7
AbSC_Diff,Eif3a
AbSC_Diff,Paip2
AbSC_Diff,Zg16
AbSC_Diff,Kras
AbSC_Diff,Rsrc2
AbSC_Diff,Trim28
AbSC_Diff,Vcp
AbSC_Diff,Cct3
AbSC_Diff,Luc7l3
AbSC_Diff,Sf3b2
AbSC_Diff,Hspa8
AbSC_Diff,Ubap2l
AbSC_Diff,Tcea1
AbSC_Diff,Gm10076
AbSC_Diff,Prrc2c
AbSC_Diff,Anapc16
Haber_Stem,Lgr5
Haber_Stem,Gkn3
Haber_Stem,Ascl2
Haber_Stem,Olfm4
Haber_Stem,Rgmb
Haber_Stem,Igfbp4
Haber_Stem,2210407C18Rik
Haber_Stem,Jun
Haber_Stem,Pdgfa
Haber_Stem,Soat1
Haber_Stem,Tnfrsf19
Haber_Stem,Cyp2e1
Haber_Stem,Fstl1
Haber_Stem,H2-Eb1
Haber_Stem,Ifitm3
Haber_Stem,Prelp
Haber_Stem,Scn2b
Haber_Stem,A930009A15Rik
Haber_Stem,H2-Ab1
Haber_Stem,Slc1a2
Haber_Stem,Cd74
Haber_Stem,Sp5
Haber_Stem,Noxa1
Haber_Stem,Rgcc
Haber_Stem,Sorbs2
Haber_Stem,Sectm1b
Haber_Stem,H2-Aa
Haber_Stem,Cdo1
Haber_Stem,Slc14a1
Haber_Stem,Clca2
Haber_Stem,Tifa
Haber_Stem,Pls3
Haber_Stem,Hmgcs2
Haber_Stem,Arid5b
Haber_Stem,Agr3
Haber_Stem,Slc12a2
Haber_Stem,Rassf5
Haber_Stem,Rnf43
Haber_Stem,Nrn1
Haber_Stem,Lamb3
Haber_Stem,Cd44
Haber_Stem,Axin2
Haber_Stem,Slc27a2
Haber_Stem,Afap1l1
Haber_Stem,Ccdc3
Haber_Stem,Lrig1
Haber_Stem,Noxo1
Haber_Stem,Cdk6
Haber_Stem,Amica1
Haber_Stem,Tgif1
Haber_Stem,Tns3
Haber_Stem,Nr2e3
Haber_Stem,Efna4
Haber_Stem,Rnf32
Haber_Stem,Prss23
Haber_Stem,2010009K17Rik
Haber_Stem,Smoc2
Haber_Stem,Mecom
Haber_Stem,Esrrg
Haber_Stem,Aqp1
Haber_Stem,Znrf3
Haber_Stem,Grb7
Haber_Stem,Phgdh
Haber_Stem,2410004N09Rik
Haber_Stem,Clca4
Haber_Stem,Aqp4
Haber_Stem,Lcp1
Haber_Stem,E030011O05Rik
Haber_Stem,Snhg1
Haber_Stem,BC064078
Haber_Stem,Car12
Haber_Stem,Zbtb38
Haber_Stem,Cdca7
Haber_Stem,Fam13a
Haber_Stem,Shisa2
Haber_Stem,Dtx4
Haber_Stem,Slc19a2
Haber_Stem,Fam115c
Haber_Stem,Mir703
Haber_Stem,Cd14
Haber_Stem,Mettl20
Haber_Stem,Myo9a
Haber_Stem,App
Haber_Stem,Clic6
Haber_Stem,Wee1
Haber_Stem,2410006H16Rik
Haber_Stem,Lancl1
Haber_Stem,1500012F01Rik
Haber_Stem,Casp12
Haber_Stem,Sh3rf1
Haber_Stem,Lrp4
Haber_Stem,Arhgef26
Haber_Stem,Etv6
Haber_Stem,1700024F13Rik
Haber_Stem,Cttnbp2
Haber_Stem,Slc16a13
Haber_Stem,Htr4
Haber_Stem,Pdxk
Haber_Stem,Immp2l
Haber_Stem,Rps15a-ps6
Haber_Stem,Rps15a-ps4
Haber_Stem,Nap1l1
Haber_Stem,Sdc4
Haber_Stem,Epn3
Haber_Stem,Sipa1l1
Haber_Stem,Wfdc15b
Haber_Stem,Zfp341
Haber_Stem,Ngef
Haber_Stem,Nrg4
Haber_Stem,Csad
Haber_Stem,Rpl34-ps1
Haber_Stem,Rin2
Haber_Stem,Cd81
Haber_Stem,Irf2bp2
Haber_Stem,Sesn3
Haber_Stem,Phlpp1
Haber_Stem,Yap1
Haber_Stem,Mfge8
Haber_Stem,Zfp825
Haber_Stem,Itga1
Haber_Stem,Pcdh8
Haber_Stem,Vdr
Haber_Stem,Kcnq1
Haber_Stem,Slc28a2
Haber_Stem,Zfp36l1
Haber_Stem,Urod
Haber_Stem,Rgs12
Haber_Stem,Nfib
Haber_Stem,Sdsl
Haber_Stem,Nfia
Vallone_Fetal,1700010I14Rik
Vallone_Fetal,2610305D13Rik
Vallone_Fetal,4930452B06Rik
Vallone_Fetal,4933428G20Rik
Vallone_Fetal,A930004D18Rik
Vallone_Fetal,Abcb1b
Vallone_Fetal,Ak1
Vallone_Fetal,Akap12
Vallone_Fetal,Aldh3b2
Vallone_Fetal,Ano1
Vallone_Fetal,Anxa3
Vallone_Fetal,Anxa8
Vallone_Fetal,Arhgap23
Vallone_Fetal,Arhgap40
Vallone_Fetal,Arhgef17
Vallone_Fetal,Arhgef25
Vallone_Fetal,Arhgef4
Vallone_Fetal,Aspa
Vallone_Fetal,Atg9b
Vallone_Fetal,Atp10d
Vallone_Fetal,BC049730
Vallone_Fetal,Bcam
Vallone_Fetal,Bmp8b
Vallone_Fetal,Bnipl
Vallone_Fetal,Cav1
Vallone_Fetal,Ccdc80
Vallone_Fetal,Cers3
Vallone_Fetal,Chst12
Vallone_Fetal,Chst7
Vallone_Fetal,Clcf1
Vallone_Fetal,Cldn4
Vallone_Fetal,Cnksr2
Vallone_Fetal,Creb5
Vallone_Fetal,Ctgf
Vallone_Fetal,Dennd2c
Vallone_Fetal,Dusp9
Vallone_Fetal,Dzip1
Vallone_Fetal,Eda2r
Vallone_Fetal,Efemp1
Vallone_Fetal,Ehd2
Vallone_Fetal,Emp1
Vallone_Fetal,Enkur
Vallone_Fetal,Epha2
Vallone_Fetal,Ereg
Vallone_Fetal,F2r
Vallone_Fetal,Fam198b
Vallone_Fetal,Fam81a
Vallone_Fetal,Ffar4
Vallone_Fetal,Fgd3
Vallone_Fetal,Fn1
Vallone_Fetal,Fst
Vallone_Fetal,Fut9
Vallone_Fetal,Gja1
Vallone_Fetal,Glipr1
Vallone_Fetal,Glis2
Vallone_Fetal,Gm14328
Vallone_Fetal,Gm6166
Vallone_Fetal,Gpr126
Vallone_Fetal,Gpr137b-ps
Vallone_Fetal,Gucy1a2
Vallone_Fetal,Hmgcll1
Vallone_Fetal,Icam1
Vallone_Fetal,Ifi202b
Vallone_Fetal,Il17re
Vallone_Fetal,Il1rn
Vallone_Fetal,Ivl
Vallone_Fetal,Jdp2
Vallone_Fetal,Krt4
Vallone_Fetal,Krt7
Vallone_Fetal,Krt78
Vallone_Fetal,Krt80
Vallone_Fetal,Lama3
Vallone_Fetal,Lama5
Vallone_Fetal,Lancl3
Vallone_Fetal,Ly6d
Vallone_Fetal,Mapk11
Vallone_Fetal,Msln
Vallone_Fetal,Msn
Vallone_Fetal,Msrb3
Vallone_Fetal,Murc
Vallone_Fetal,Myof
Vallone_Fetal,Nefh
Vallone_Fetal,Nid2
Vallone_Fetal,Notch3
Vallone_Fetal,Npnt
Vallone_Fetal,Ntf5
Vallone_Fetal,Nuak1
Vallone_Fetal,Omp
Vallone_Fetal,Opcml
Vallone_Fetal,Otub2
Vallone_Fetal,Otud1
Vallone_Fetal,P2ry2
Vallone_Fetal,Palm3
Vallone_Fetal,Pear1
Vallone_Fetal,Peg12
Vallone_Fetal,Phlda3
Vallone_Fetal,Plat
Vallone_Fetal,Plau
Vallone_Fetal,Plaur
Vallone_Fetal,Prkar2b
Vallone_Fetal,Prkch
Vallone_Fetal,Psrc1
Vallone_Fetal,Pstpip1
Vallone_Fetal,Ptp4a3
Vallone_Fetal,Ptrf
Vallone_Fetal,Rarg
Vallone_Fetal,Rasgrp3
Vallone_Fetal,Rassf9
Vallone_Fetal,Rhod
Vallone_Fetal,Ripply3
Vallone_Fetal,Rnf208
Vallone_Fetal,Rnf39
Vallone_Fetal,Runx2
Vallone_Fetal,S100a14
Vallone_Fetal,Scel
Vallone_Fetal,Sdpr
Vallone_Fetal,Sema3c
Vallone_Fetal,Serpinb5
Vallone_Fetal,Serpinb6b
Vallone_Fetal,Sftpd
Vallone_Fetal,Sh3pxd2a
Vallone_Fetal,Six4
Vallone_Fetal,Slc12a4
Vallone_Fetal,Sox21
Vallone_Fetal,Sptssb
Vallone_Fetal,Sult4a1
Vallone_Fetal,Syde1
Vallone_Fetal,Syt16
Vallone_Fetal,Tacstd2
Vallone_Fetal,Tdrd5
Vallone_Fetal,Tead4
Vallone_Fetal,Timp2
Vallone_Fetal,Tnfsf9
Vallone_Fetal,Tnn
Vallone_Fetal,Tnni2
Vallone_Fetal,Tpm2
Vallone_Fetal,Trim6
Vallone_Fetal,Tspan4
Vallone_Fetal,Ttc9
Vallone_Fetal,Tubb6
Vallone_Fetal,Vgll3
Vallone_Fetal,Vtcn1
Vallone_Fetal,Wtip
Vallone_Fetal,Wwc2
Vallone_Fetal,Wwtr1
Vallone_Fetal,Zfp185
Vallone_Fetal,Zfp365
Vallone_Fetal,Zfp57
Munoz_Stem,1300002K09Rik
Munoz_Stem,6230424C14Rik
Munoz_Stem,Adra2a
Munoz_Stem,Afap1
Munoz_Stem,Angpt2
Munoz_Stem,Apcdd1
Munoz_Stem,Arhgef4
Munoz_Stem,Arl4c
Munoz_Stem,Ascl2
Munoz_Stem,Atg16l2
Munoz_Stem,Atm
Munoz_Stem,Axin2
Munoz_Stem,B930095G15Rik
Munoz_Stem,Cachd1
Munoz_Stem,Car12
Munoz_Stem,Casp12
Munoz_Stem,Cbx6
Munoz_Stem,Cc2d2a
Munoz_Stem,Cd320
Munoz_Stem,Cdc42ep1
Munoz_Stem,Cdo1
Munoz_Stem,Ces1d
Munoz_Stem,Cgnl1
Munoz_Stem,Cited4
Munoz_Stem,Clca1
Munoz_Stem,Clca2
Munoz_Stem,Clic6
Munoz_Stem,Cpn1
Munoz_Stem,Cttnbp2
Munoz_Stem,Cyp2e1
Munoz_Stem,D930015E06Rik
Munoz_Stem,Dct
Munoz_Stem,Ddb2
Munoz_Stem,Ddo
Munoz_Stem,Dync2h1
Munoz_Stem,E230029C05Rik
Munoz_Stem,Ell3
Munoz_Stem,Emp2
Munoz_Stem,Epha4
Munoz_Stem,Ephb3
Munoz_Stem,Esam
Munoz_Stem,Esrrg
Munoz_Stem,Evl
Munoz_Stem,Farp1
Munoz_Stem,Fbxo21
Munoz_Stem,Fgfr4
Munoz_Stem,Fmnl2
Munoz_Stem,Fstl1
Munoz_Stem,Fzd2
Munoz_Stem,Gas6
Munoz_Stem,Gkap1
Munoz_Stem,Gkn3
Munoz_Stem,Gpld1
Munoz_Stem,Gpr30
Munoz_Stem,Gramd1a
Munoz_Stem,Hunk
Munoz_Stem,Igfbp4
Munoz_Stem,Il17rd
Munoz_Stem,Immp2l
Munoz_Stem,Irs1
Munoz_Stem,Kcne3
Munoz_Stem,Klhl8
Munoz_Stem,Large
Munoz_Stem,Lgr5
Munoz_Stem,Lipt2
Munoz_Stem,Man2a2
Munoz_Stem,Mex3a
Munoz_Stem,Mia1
Munoz_Stem,Mpp3
Munoz_Stem,Msi1
Munoz_Stem,Myc
Munoz_Stem,Mycl1
Munoz_Stem,Nap1l1
Munoz_Stem,Napepld
Munoz_Stem,Notch1
Munoz_Stem,Notch2
Munoz_Stem,Phldb2
Munoz_Stem,Pla2g4a
Munoz_Stem,Plekhb1
Munoz_Stem,Plxnb1
Munoz_Stem,Pogk
Munoz_Stem,Ppap2b
Munoz_Stem,Prelp
Munoz_Stem,Prkd3
Munoz_Stem,Psd3
Munoz_Stem,Psrc1
Munoz_Stem,Ptpro
Munoz_Stem,Ptprs
Munoz_Stem,Rad51l1
Munoz_Stem,Rasa3
Munoz_Stem,Rgmb
Munoz_Stem,Rgs12
Munoz_Stem,Rnf32
Munoz_Stem,Rnf43
Munoz_Stem,Scn2b
Munoz_Stem,Sectm1b
Munoz_Stem,Sema7a
Munoz_Stem,Sestd1
Munoz_Stem,Sfrp5
Munoz_Stem,Shisa2
Munoz_Stem,Slc19a2
Munoz_Stem,Slc23a3
Munoz_Stem,Slc27a2
Munoz_Stem,Slco3a1
Munoz_Stem,Smo
Munoz_Stem,Snx10
Munoz_Stem,Sorcs2
Munoz_Stem,Sox4
Munoz_Stem,Sox9
Munoz_Stem,Sp5
Munoz_Stem,Srl
Munoz_Stem,Sycn
Munoz_Stem,Tead2
Munoz_Stem,Tex9
Munoz_Stem,Tfpi
Munoz_Stem,Tgif2
Munoz_Stem,Tmem209
Munoz_Stem,Tnfrsf19
Munoz_Stem,Trim44
Munoz_Stem,Ttc21b
Munoz_Stem,Ttpa
Munoz_Stem,Txndc16
Munoz_Stem,Utrn
Munoz_Stem,Vav3
Munoz_Stem,Wdr35
Munoz_Stem,Wdr90
Munoz_Stem,Wwp1
Munoz_Stem,Wwtr1
Munoz_Stem,Zfp12
Munoz_Stem,Zkscan17
Munoz_Stem,Znrf3
Munoz_Stem,Zranb3
Munoz_Stem,Acsm3
Munoz_Stem,Afap1l1
Munoz_Stem,Agr3
Munoz_Stem,Aqp4
Munoz_Stem,Cd44
Munoz_Stem,Cdca7
Munoz_Stem,Cdk6
Munoz_Stem,Clca4
Munoz_Stem,Cnn3
Munoz_Stem,Dach1
Munoz_Stem,Dmpk
Munoz_Stem,Fam115c
Munoz_Stem,Fzd7
Munoz_Stem,Glrx
Munoz_Stem,Grb7
Munoz_Stem,Kcnq1
Munoz_Stem,Lcp1
Munoz_Stem,Mecom
Munoz_Stem,Nav1
Munoz_Stem,Olfm4
Munoz_Stem,Paics
Munoz_Stem,Picalm
Munoz_Stem,6-Sep
Munoz_Stem,Slc12a2
Munoz_Stem,Smoc2
Munoz_Stem,Soat1
Munoz_Stem,Sorbs2
Munoz_Stem,Tns3
Munoz_Stem,Vdr
Munoz_Stem,1500011H22Rik
Munoz_Stem,2310008H04Rik
Munoz_Stem,4933439C10Rik
Munoz_Stem,Acpl2
Munoz_Stem,Acvr2b
Munoz_Stem,Adrbk2
Munoz_Stem,AI480653
Munoz_Stem,Aldh7a1
Munoz_Stem,Alms1
Munoz_Stem,Als2cr4
Munoz_Stem,App
Munoz_Stem,Aqp1
Munoz_Stem,Arhgap39
Munoz_Stem,Aspm
Munoz_Stem,Atp11a
Munoz_Stem,Atr
Munoz_Stem,AU020206
Munoz_Stem,Bckdhb
Munoz_Stem,Bcl2
Munoz_Stem,Bcl7a
Munoz_Stem,Blnk
Munoz_Stem,Brca2
Munoz_Stem,C79407
Munoz_Stem,Ccbl2
Munoz_Stem,Ccdc18
Munoz_Stem,Cdca7l
Munoz_Stem,Cenpf
Munoz_Stem,Cep192
Munoz_Stem,Cit
Munoz_Stem,Ckap2
Munoz_Stem,Csad
Munoz_Stem,Csnk1e
Munoz_Stem,Dapk2
Munoz_Stem,Dctd
Munoz_Stem,Dtl
Munoz_Stem,Efna4
Munoz_Stem,Ehf
Munoz_Stem,Elmo1
Munoz_Stem,Engase
Munoz_Stem,Eri2
Munoz_Stem,Espl1
Munoz_Stem,Etv6
Munoz_Stem,Fads1
Munoz_Stem,Fam115a
Munoz_Stem,Fam189b
Munoz_Stem,Fam92a
Munoz_Stem,Fhdc1
Munoz_Stem,Fras1
Munoz_Stem,Gabbr1
Munoz_Stem,Gemin8
Munoz_Stem,Gins1
Munoz_Stem,Gm3626
Munoz_Stem,Gm5918
Munoz_Stem,Haus4
Munoz_Stem,Hdac11
Munoz_Stem,Hemgn
Munoz_Stem,Hirip3
Munoz_Stem,Ifitm2
Munoz_Stem,Ift122
Munoz_Stem,Ilf3
Munoz_Stem,Isyna1
Munoz_Stem,Kif12
Munoz_Stem,Kif20a
Munoz_Stem,Klhl23
Munoz_Stem,Krt23
Munoz_Stem,Lancl1
Munoz_Stem,Lass6
Munoz_Stem,Limk2
Munoz_Stem,Lpar6
Munoz_Stem,Lrig1
Munoz_Stem,Lysmd2
Munoz_Stem,Maged1
Munoz_Stem,Marveld1
Munoz_Stem,Mcc
Munoz_Stem,Mcm8
Munoz_Stem,Mdn1
Munoz_Stem,Mfge8
Munoz_Stem,Mif
Munoz_Stem,Mlh3
Munoz_Stem,Mlxip
Munoz_Stem,Mpzl1
Munoz_Stem,Mpzl3
Munoz_Stem,Myo1b
Munoz_Stem,Nedd4
Munoz_Stem,Nelf
Munoz_Stem,Nfia
Munoz_Stem,Nfic
Munoz_Stem,Nin
Munoz_Stem,Nod1
Munoz_Stem,Nt5c3l
Munoz_Stem,Orc1
Munoz_Stem,Palb2
Munoz_Stem,Pbx1
Munoz_Stem,Pck2
Munoz_Stem,Pde3b
Munoz_Stem,Pds5b
Munoz_Stem,Peli2
Munoz_Stem,Phc1
Munoz_Stem,Phlpp1
Munoz_Stem,Plce1
Munoz_Stem,Pls3
Munoz_Stem,Pnpla7
Munoz_Stem,Poglut1
Munoz_Stem,Pold1
Munoz_Stem,Pole
Munoz_Stem,Poli
Munoz_Stem,Ppat
Munoz_Stem,Ppm1f
Munoz_Stem,Ppp1r9a
Munoz_Stem,Prkacb
Munoz_Stem,Prpf40b
Munoz_Stem,Prps2
Munoz_Stem,Prrc2b
Munoz_Stem,Ptprm
Munoz_Stem,Qsox2
Munoz_Stem,Rassf4
Munoz_Stem,Rgnef
Munoz_Stem,Rhbdf1
Munoz_Stem,Rnf219
Munoz_Stem,Rprd1a
Munoz_Stem,Sema3b
Munoz_Stem,Sesn3
Munoz_Stem,Slc39a10
Munoz_Stem,Slc44a2
Munoz_Stem,Smpx
Munoz_Stem,Sord
Munoz_Stem,Spag5
Munoz_Stem,Spata24
Munoz_Stem,Spice1
Munoz_Stem,Stk39
Munoz_Stem,Tbc1d19
Munoz_Stem,Tbc1d4
Munoz_Stem,Tgif1
Munoz_Stem,Tiam1
Munoz_Stem,Timeless
Munoz_Stem,Tmem132a
Munoz_Stem,Tmem194
Munoz_Stem,Tmem9
Munoz_Stem,Tnfaip8l1
Munoz_Stem,Tnfsf10
Munoz_Stem,Tns4
Munoz_Stem,Trim37
Munoz_Stem,Tspan5
Munoz_Stem,Ttc23
Munoz_Stem,Tubb2b
Munoz_Stem,Ung
Munoz_Stem,Vnn1
Munoz_Stem,Xrcc5
Munoz_Stem,Yap1
Munoz_Stem,Zbtb12
Munoz_Stem,Zbtb25
Munoz_Stem,Zbtb38
Munoz_Stem,Zfhx3
Munoz_Stem,Zfp275
Munoz_Stem,Zfp292
Munoz_Stem,Zfp318
Munoz_Stem,Zfp397
Munoz_Stem,Zfp462
Munoz_Stem,Zfp553
Munoz_Stem,Zfp566
Munoz_Stem,Zfp704
Munoz_Stem,Zfp783
Munoz_Stem,Zfp90
Munoz_Stem,Zmym1
Munoz_Stem,1110051M20Rik
Munoz_Stem,1190002H23Rik
Munoz_Stem,1700040L02Rik
Munoz_Stem,4933431E20Rik
Munoz_Stem,Acot1
Munoz_Stem,AI747448
Munoz_Stem,Ak7
Munoz_Stem,BC021891
Munoz_Stem,Bhlhb9
Munoz_Stem,Ccdc111
Munoz_Stem,Ciita
Munoz_Stem,Clu
Munoz_Stem,Dtx4
Munoz_Stem,Fam171a1
Munoz_Stem,Fgd1
Munoz_Stem,Greb1
Munoz_Stem,H2-Aa
Munoz_Stem,H2-Eb1
Munoz_Stem,Hmbox1
Munoz_Stem,Hmga2
Munoz_Stem,Iffo2
Munoz_Stem,Ifitm3
Munoz_Stem,Impdh2
Munoz_Stem,Irf2bp2
Munoz_Stem,Kank1
Munoz_Stem,Klhl24
Munoz_Stem,Lamb3
Munoz_Stem,Lect2
Munoz_Stem,Nr2e3
Munoz_Stem,Nrg4
Munoz_Stem,Nrn1
Munoz_Stem,Nrtn
Munoz_Stem,Pcdh8
Munoz_Stem,Pde8b
Munoz_Stem,Pdgfa
Munoz_Stem,Phf20
Munoz_Stem,Prss23
Munoz_Stem,Rasl11b
Munoz_Stem,Rassf5
Munoz_Stem,Rccd1
Munoz_Stem,Rdh16
Munoz_Stem,Rhobtb3
Munoz_Stem,S100pbp
Munoz_Stem,Sdc4
Munoz_Stem,Sgk1
Munoz_Stem,Slc14a1
Munoz_Stem,Slc16a13
Munoz_Stem,Smarcd3
Munoz_Stem,Tbc1d9
Munoz_Stem,Tcf7
Munoz_Stem,Tifa
Munoz_Stem,Tlr2
Munoz_Stem,Trim24
Munoz_Stem,Trim32
Munoz_Stem,Wfdc15b
Munoz_Stem,Zc3hav1l
Munoz_Stem,Zfp503
Munoz_Stem,Zfp618
Munoz_Stem,Zfp956
Nusse_Regeneration,Gm26656
Nusse_Regeneration,Lrg1
Nusse_Regeneration,Ly6a
Nusse_Regeneration,Ido1
Nusse_Regeneration,Anxa10
Nusse_Regeneration,Khdc1a
Nusse_Regeneration,Ubd
Nusse_Regeneration,Socs1
Nusse_Regeneration,Alox15
Nusse_Regeneration,Tat
Nusse_Regeneration,Arl5c
Nusse_Regeneration,Apol10b
Nusse_Regeneration,Iigp1
Nusse_Regeneration,Retnlb
Nusse_Regeneration,Tgtp1
Nusse_Regeneration,Art2a-ps
Nusse_Regeneration,Slc5a5
Nusse_Regeneration,Atg9b
Nusse_Regeneration,Hspa1a
Nusse_Regeneration,Fut2
Nusse_Regeneration,Adm
Nusse_Regeneration,4930461G14Rik
Nusse_Regeneration,Mx1
Nusse_Regeneration,Cxcl9
Nusse_Regeneration,Nptx2
Nusse_Regeneration,Wtip
Nusse_Regeneration,Isg15
Nusse_Regeneration,Gbp5
Nusse_Regeneration,Trib3
Nusse_Regeneration,Jdp2
Nusse_Regeneration,Igtp
Nusse_Regeneration,Gbp2
Nusse_Regeneration,Phf11d
Nusse_Regeneration,Areg
Nusse_Regeneration,Gbp3
Nusse_Regeneration,Hspa1b
Nusse_Regeneration,Spats2l
Nusse_Regeneration,Ccdc88b
Nusse_Regeneration,S100a6
Nusse_Regeneration,Pear1
Nusse_Regeneration,Sh3kbp1
Nusse_Regeneration,Zbp1
Nusse_Regeneration,Il33
Nusse_Regeneration,Chac1
Nusse_Regeneration,Slc7a11
Nusse_Regeneration,Inf2
Nusse_Regeneration,S100a14
Nusse_Regeneration,Gm12250
Nusse_Regeneration,Pdlim7
Nusse_Regeneration,Gm12185
Nusse_Regeneration,Icam1
Nusse_Regeneration,Nlrc5
Nusse_Regeneration,Tead4
Nusse_Regeneration,B3galt5
Nusse_Regeneration,Slc43a1
Nusse_Regeneration,Gcg
Nusse_Regeneration,Hmox1
Nusse_Regeneration,Gbp6
Nusse_Regeneration,Dusp1
Nusse_Regeneration,Gbp7
Nusse_Regeneration,H2-DMb1
Nusse_Regeneration,Ecscr
Nusse_Regeneration,Usp18
Nusse_Regeneration,mt-Tc
Nusse_Regeneration,Syt11
Nusse_Regeneration,H2-Q6
Nusse_Regeneration,Tgtp2
Nusse_Regeneration,Ifit1
Nusse_Regeneration,Plekhd1
Nusse_Regeneration,Sulf2
Nusse_Regeneration,Arntl2
Nusse_Regeneration,Ttyh1
Nusse_Regeneration,H2-Q5
Nusse_Regeneration,Slc45a3
Nusse_Regeneration,Socs3
Nusse_Regeneration,Duoxa2
Nusse_Regeneration,Prss16
Nusse_Regeneration,Il18bp
Nusse_Regeneration,Scd1
Nusse_Regeneration,Bst2
Nusse_Regeneration,Oasl1
Nusse_Regeneration,Spta1
Nusse_Regeneration,Mt2
Nusse_Regeneration,H2-Aa
Nusse_Regeneration,H2-Q7
Nusse_Regeneration,Tnfsf9
Nusse_Regeneration,Hk1
Nusse_Regeneration,Slc17a9
Nusse_Regeneration,Mboat1
Nusse_Regeneration,Mx2
Nusse_Regeneration,Oas3
Nusse_Regeneration,Slfn2
Nusse_Regeneration,Apobec2
Nusse_Regeneration,Gsdmcl-ps
Nusse_Regeneration,Sprr2a3
Nusse_Regeneration,Ak4
Nusse_Regeneration,H2-Eb1
Nusse_Regeneration,Ciita
Nusse_Regeneration,Rhof
Nusse_Regeneration,Slc16a3
Nusse_Regeneration,Slfn4
Nusse_Regeneration,Duoxa1
Nusse_Regeneration,Sema6b
Nusse_Regeneration,Fkbp11
Nusse_Regeneration,E130012A19Rik
Nusse_Regeneration,Ifi44
Nusse_Regeneration,Stxbp1
Nusse_Regeneration,Tac1
Nusse_Regeneration,Oas1g
Nusse_Regeneration,Serpinb5
Nusse_Regeneration,Cd74
Nusse_Regeneration,Irgm2
Nusse_Regeneration,Capn2
Nusse_Regeneration,Tmem173
Nusse_Regeneration,Gm14446
Nusse_Regeneration,H2-Ab1
Nusse_Regeneration,Kcnk6
Nusse_Regeneration,Pla2g2f
Nusse_Regeneration,Phlda2
Nusse_Regeneration,Anxa9
Nusse_Regeneration,Gadd45g
Nusse_Regeneration,Lpcat4
Nusse_Regeneration,Plk3
Nusse_Regeneration,Stat2
Nusse_Regeneration,Tspan4
Nusse_Regeneration,Nfkbid
Nusse_Regeneration,Irf7
Nusse_Regeneration,Tap1
Nusse_Regeneration,Gsta3
Nusse_Regeneration,Nlgn2
Nusse_Regeneration,Oasl2
Nusse_Regeneration,Pou2f3
Nusse_Regeneration,Bend7
Nusse_Regeneration,Trpm5
Nusse_Regeneration,Ttr
Nusse_Regeneration,Tspan6
Nusse_Regeneration,Eldr
Nusse_Regeneration,Cnnm1
Nusse_Regeneration,Ghr
Nusse_Regeneration,Fmo4
Nusse_Regeneration,Tcea3
Nusse_Regeneration,Dpep1
Nusse_Regeneration,Pcsk6
Nusse_Regeneration,Hsd11b2
Nusse_Regeneration,Klhl24
Nusse_Regeneration,Aadac
Nusse_Regeneration,Itih5
Nusse_Regeneration,Fzd2
Nusse_Regeneration,Hacl1
Nusse_Regeneration,Pm20d1
Nusse_Regeneration,Aoc1
Nusse_Regeneration,Esrrg
Nusse_Regeneration,Spib
Nusse_Regeneration,Ephx2
Nusse_Regeneration,Zfp395
Nusse_Regeneration,Vegfc
Nusse_Regeneration,Maf
Nusse_Regeneration,Crebrf
Nusse_Regeneration,Rps6ka5
Nusse_Regeneration,Dach1
Nusse_Regeneration,AI480526
Nusse_Regeneration,Chrm3
Nusse_Regeneration,Slc51a
Nusse_Regeneration,Mertk
Nusse_Regeneration,Gabre
Nusse_Regeneration,Fam213b
Nusse_Regeneration,Aqp1
Nusse_Regeneration,Zbtb20
Nusse_Regeneration,Nr2e3
Nusse_Regeneration,Clca2
Nusse_Regeneration,Pdcd4
Nusse_Regeneration,Asah2
Nusse_Regeneration,Adck3
Nusse_Regeneration,Gstm2
Nusse_Regeneration,Ccl25
Nusse_Regeneration,Ms4a10
Nusse_Regeneration,Ugt2b36
Nusse_Regeneration,Gpr133
Nusse_Regeneration,Rgs13
Nusse_Regeneration,0610005C13Rik
Nusse_Regeneration,Ces1e
Nusse_Regeneration,Pros1
Nusse_Regeneration,AI747448
Nusse_Regeneration,Lrat
Nusse_Regeneration,Hsd17b6
Nusse_Regeneration,Gstm3
Nusse_Regeneration,Cap2
Nusse_Regeneration,Tmem117
Nusse_Regeneration,Gab1
Nusse_Regeneration,Fam78a
Nusse_Regeneration,Synpo
